,Status,Levels,Rooms,Materials,Engagement,labels,source
5500,unlivable displaced,no,5 or more rooms,siding,no,CCC,unknown
5501,unlivable displaced,no,5 or more rooms,siding,contractor,FS,unknown
5502,unlivable displaced,no,5 or more rooms,siding,attorney,FS,unknown
5503,unlivable displaced,no,5 or more rooms,siding,public adjuster,FS,unknown
5504,unlivable displaced,no,5 or more rooms,hardscapes / fence,no,CCC,unknown
5505,unlivable displaced,no,5 or more rooms,hardscapes / fence,contractor,FS,unknown
5506,unlivable displaced,no,5 or more rooms,hardscapes / fence,attorney,FS,unknown
5507,unlivable displaced,no,5 or more rooms,hardscapes / fence,public adjuster,FS,unknown
5508,unlivable displaced,no,5 or more rooms,windows,no,CCC,unknown
5509,unlivable displaced,no,5 or more rooms,windows,contractor,FS,unknown
5510,unlivable displaced,no,5 or more rooms,windows,attorney,FS,unknown
5511,unlivable displaced,no,5 or more rooms,windows,public adjuster,FS,unknown
5512,unlivable displaced,no,5 or more rooms,exterior structure,no,CCC,unknown
5513,unlivable displaced,no,5 or more rooms,exterior structure,contractor,FS,unknown
5514,unlivable displaced,no,5 or more rooms,exterior structure,attorney,FS,unknown
5515,unlivable displaced,no,5 or more rooms,exterior structure,public adjuster,FS,unknown
5516,unlivable displaced,no,5 or more rooms,"exterior contents (grill, patio furniture, etc.)",no,CCC,unknown
5517,unlivable displaced,no,5 or more rooms,"exterior contents (grill, patio furniture, etc.)",contractor,FS,unknown
5518,unlivable displaced,no,5 or more rooms,"exterior contents (grill, patio furniture, etc.)",attorney,FS,unknown
5519,unlivable displaced,no,5 or more rooms,"exterior contents (grill, patio furniture, etc.)",public adjuster,FS,unknown
5520,livable still in dwelling / building,no,no,no,no,CCC,other
5521,livable still in dwelling / building,no,no,no,contractor,FS,other
5522,livable still in dwelling / building,no,no,no,attorney,FS,other
5523,livable still in dwelling / building,no,no,no,public adjuster,FS,other
5524,livable still in dwelling / building,no,no,floors,no,CCC,other
5525,livable still in dwelling / building,no,no,floors,contractor,FS,other
5526,livable still in dwelling / building,no,no,floors,attorney,FS,other
5527,livable still in dwelling / building,no,no,floors,public adjuster,FS,other
5528,livable still in dwelling / building,no,no,walls,no,CCC,other
5529,livable still in dwelling / building,no,no,walls,contractor,FS,other
5530,livable still in dwelling / building,no,no,walls,attorney,FS,other
5531,livable still in dwelling / building,no,no,walls,public adjuster,FS,other
5532,livable still in dwelling / building,no,no,ceiling,no,CCC,other
5533,livable still in dwelling / building,no,no,ceiling,contractor,FS,other
5534,livable still in dwelling / building,no,no,ceiling,attorney,FS,other
5535,livable still in dwelling / building,no,no,ceiling,public adjuster,FS,other
5536,livable still in dwelling / building,no,no,cabinets,no,CCC,other
5537,livable still in dwelling / building,no,no,cabinets,contractor,FS,other
5538,livable still in dwelling / building,no,no,cabinets,attorney,FS,other
5539,livable still in dwelling / building,no,no,cabinets,public adjuster,FS,other
5540,livable still in dwelling / building,no,no,contents (personal belongings),no,CCC,other
5541,livable still in dwelling / building,no,no,contents (personal belongings),contractor,FS,other
5542,livable still in dwelling / building,no,no,contents (personal belongings),attorney,FS,other
5543,livable still in dwelling / building,no,no,contents (personal belongings),public adjuster,FS,other
5544,livable still in dwelling / building,no,no,roof,no,CCC,other
5545,livable still in dwelling / building,no,no,roof,contractor,FS,other
5546,livable still in dwelling / building,no,no,roof,attorney,FS,other
5547,livable still in dwelling / building,no,no,roof,public adjuster,FS,other
5548,livable still in dwelling / building,no,no,siding,no,CCC,other
5549,livable still in dwelling / building,no,no,siding,contractor,FS,other
5550,livable still in dwelling / building,no,no,siding,attorney,FS,other
5551,livable still in dwelling / building,no,no,siding,public adjuster,FS,other
5552,livable still in dwelling / building,no,no,hardscapes / fence,no,CCC,other
5553,livable still in dwelling / building,no,no,hardscapes / fence,contractor,FS,other
5554,livable still in dwelling / building,no,no,hardscapes / fence,attorney,FS,other
5555,livable still in dwelling / building,no,no,hardscapes / fence,public adjuster,FS,other
5556,livable still in dwelling / building,no,no,windows,no,CCC,other
5557,livable still in dwelling / building,no,no,windows,contractor,FS,other
5558,livable still in dwelling / building,no,no,windows,attorney,FS,other
5559,livable still in dwelling / building,no,no,windows,public adjuster,FS,other
5560,livable still in dwelling / building,no,no,exterior structure,no,CCC,other
5561,livable still in dwelling / building,no,no,exterior structure,contractor,FS,other
5562,livable still in dwelling / building,no,no,exterior structure,attorney,FS,other
5563,livable still in dwelling / building,no,no,exterior structure,public adjuster,FS,other
5564,livable still in dwelling / building,no,no,"exterior contents (grill, patio furniture, etc.)",no,CCC,other
5565,livable still in dwelling / building,no,no,"exterior contents (grill, patio furniture, etc.)",contractor,FS,other
5566,livable still in dwelling / building,no,no,"exterior contents (grill, patio furniture, etc.)",attorney,FS,other
5567,livable still in dwelling / building,no,no,"exterior contents (grill, patio furniture, etc.)",public adjuster,FS,other
5568,livable still in dwelling / building,no,1-2 rooms,no,no,CCC,other
5569,livable still in dwelling / building,no,1-2 rooms,no,contractor,FS,other
5570,livable still in dwelling / building,no,1-2 rooms,no,attorney,FS,other
5571,livable still in dwelling / building,no,1-2 rooms,no,public adjuster,FS,other
5572,livable still in dwelling / building,no,1-2 rooms,floors,no,CCC,other
5573,livable still in dwelling / building,no,1-2 rooms,floors,contractor,FS,other
5574,livable still in dwelling / building,no,1-2 rooms,floors,attorney,FS,other
5575,livable still in dwelling / building,no,1-2 rooms,floors,public adjuster,FS,other
5576,livable still in dwelling / building,no,1-2 rooms,walls,no,CCC,other
5577,livable still in dwelling / building,no,1-2 rooms,walls,contractor,FS,other
5578,livable still in dwelling / building,no,1-2 rooms,walls,attorney,FS,other
5579,livable still in dwelling / building,no,1-2 rooms,walls,public adjuster,FS,other
5580,livable still in dwelling / building,no,1-2 rooms,ceiling,no,CCC,other
5581,livable still in dwelling / building,no,1-2 rooms,ceiling,contractor,FS,other
5582,livable still in dwelling / building,no,1-2 rooms,ceiling,attorney,FS,other
5583,livable still in dwelling / building,no,1-2 rooms,ceiling,public adjuster,FS,other
5584,livable still in dwelling / building,no,1-2 rooms,cabinets,no,CCC,other
5585,livable still in dwelling / building,no,1-2 rooms,cabinets,contractor,FS,other
5586,livable still in dwelling / building,no,1-2 rooms,cabinets,attorney,FS,other
5587,livable still in dwelling / building,no,1-2 rooms,cabinets,public adjuster,FS,other
5588,livable still in dwelling / building,no,1-2 rooms,contents (personal belongings),no,CCC,other
5589,livable still in dwelling / building,no,1-2 rooms,contents (personal belongings),contractor,FS,other
5590,livable still in dwelling / building,no,1-2 rooms,contents (personal belongings),attorney,FS,other
5591,livable still in dwelling / building,no,1-2 rooms,contents (personal belongings),public adjuster,FS,other
5592,livable still in dwelling / building,no,1-2 rooms,roof,no,CCC,other
5593,livable still in dwelling / building,no,1-2 rooms,roof,contractor,FS,other
5594,livable still in dwelling / building,no,1-2 rooms,roof,attorney,FS,other
5595,livable still in dwelling / building,no,1-2 rooms,roof,public adjuster,FS,other
5596,livable still in dwelling / building,no,1-2 rooms,siding,no,CCC,other
5597,livable still in dwelling / building,no,1-2 rooms,siding,contractor,FS,other
5598,livable still in dwelling / building,no,1-2 rooms,siding,attorney,FS,other
5599,livable still in dwelling / building,no,1-2 rooms,siding,public adjuster,FS,other
5600,livable still in dwelling / building,no,1-2 rooms,hardscapes / fence,no,CCC,other
5601,livable still in dwelling / building,no,1-2 rooms,hardscapes / fence,contractor,FS,other
5602,livable still in dwelling / building,no,1-2 rooms,hardscapes / fence,attorney,FS,other
5603,livable still in dwelling / building,no,1-2 rooms,hardscapes / fence,public adjuster,FS,other
5604,livable still in dwelling / building,no,1-2 rooms,windows,no,CCC,other
5605,livable still in dwelling / building,no,1-2 rooms,windows,contractor,FS,other
5606,livable still in dwelling / building,no,1-2 rooms,windows,attorney,FS,other
5607,livable still in dwelling / building,no,1-2 rooms,windows,public adjuster,FS,other
5608,livable still in dwelling / building,no,1-2 rooms,exterior structure,no,CCC,other
5609,livable still in dwelling / building,no,1-2 rooms,exterior structure,contractor,FS,other
5610,livable still in dwelling / building,no,1-2 rooms,exterior structure,attorney,FS,other
5611,livable still in dwelling / building,no,1-2 rooms,exterior structure,public adjuster,FS,other
5612,livable still in dwelling / building,no,1-2 rooms,"exterior contents (grill, patio furniture, etc.)",no,CCC,other
5613,livable still in dwelling / building,no,1-2 rooms,"exterior contents (grill, patio furniture, etc.)",contractor,FS,other
5614,livable still in dwelling / building,no,1-2 rooms,"exterior contents (grill, patio furniture, etc.)",attorney,FS,other
5615,livable still in dwelling / building,no,1-2 rooms,"exterior contents (grill, patio furniture, etc.)",public adjuster,FS,other
5616,livable still in dwelling / building,no,3 rooms,no,no,CCC,other
5617,livable still in dwelling / building,no,3 rooms,no,contractor,FS,other
5618,livable still in dwelling / building,no,3 rooms,no,attorney,FS,other
5619,livable still in dwelling / building,no,3 rooms,no,public adjuster,FS,other
5620,livable still in dwelling / building,no,3 rooms,floors,no,CCC,other
5621,livable still in dwelling / building,no,3 rooms,floors,contractor,FS,other
5622,livable still in dwelling / building,no,3 rooms,floors,attorney,FS,other
5623,livable still in dwelling / building,no,3 rooms,floors,public adjuster,FS,other
5624,livable still in dwelling / building,no,3 rooms,walls,no,CCC,other
5625,livable still in dwelling / building,no,3 rooms,walls,contractor,FS,other
5626,livable still in dwelling / building,no,3 rooms,walls,attorney,FS,other
5627,livable still in dwelling / building,no,3 rooms,walls,public adjuster,FS,other
5628,livable still in dwelling / building,no,3 rooms,ceiling,no,CCC,other
5629,livable still in dwelling / building,no,3 rooms,ceiling,contractor,FS,other
5630,livable still in dwelling / building,no,3 rooms,ceiling,attorney,FS,other
5631,livable still in dwelling / building,no,3 rooms,ceiling,public adjuster,FS,other
5632,livable still in dwelling / building,no,3 rooms,cabinets,no,CCC,other
5633,livable still in dwelling / building,no,3 rooms,cabinets,contractor,FS,other
5634,livable still in dwelling / building,no,3 rooms,cabinets,attorney,FS,other
5635,livable still in dwelling / building,no,3 rooms,cabinets,public adjuster,FS,other
5636,livable still in dwelling / building,no,3 rooms,contents (personal belongings),no,CCC,other
5637,livable still in dwelling / building,no,3 rooms,contents (personal belongings),contractor,FS,other
5638,livable still in dwelling / building,no,3 rooms,contents (personal belongings),attorney,FS,other
5639,livable still in dwelling / building,no,3 rooms,contents (personal belongings),public adjuster,FS,other
5640,livable still in dwelling / building,no,3 rooms,roof,no,CCC,other
5641,livable still in dwelling / building,no,3 rooms,roof,contractor,FS,other
5642,livable still in dwelling / building,no,3 rooms,roof,attorney,FS,other
5643,livable still in dwelling / building,no,3 rooms,roof,public adjuster,FS,other
5644,livable still in dwelling / building,no,3 rooms,siding,no,CCC,other
5645,livable still in dwelling / building,no,3 rooms,siding,contractor,FS,other
5646,livable still in dwelling / building,no,3 rooms,siding,attorney,FS,other
5647,livable still in dwelling / building,no,3 rooms,siding,public adjuster,FS,other
5648,livable still in dwelling / building,no,3 rooms,hardscapes / fence,no,CCC,other
5649,livable still in dwelling / building,no,3 rooms,hardscapes / fence,contractor,FS,other
5650,livable still in dwelling / building,no,3 rooms,hardscapes / fence,attorney,FS,other
5651,livable still in dwelling / building,no,3 rooms,hardscapes / fence,public adjuster,FS,other
5652,livable still in dwelling / building,no,3 rooms,windows,no,CCC,other
5653,livable still in dwelling / building,no,3 rooms,windows,contractor,FS,other
5654,livable still in dwelling / building,no,3 rooms,windows,attorney,FS,other
5655,livable still in dwelling / building,no,3 rooms,windows,public adjuster,FS,other
5656,livable still in dwelling / building,no,3 rooms,exterior structure,no,CCC,other
5657,livable still in dwelling / building,no,3 rooms,exterior structure,contractor,FS,other
5658,livable still in dwelling / building,no,3 rooms,exterior structure,attorney,FS,other
5659,livable still in dwelling / building,no,3 rooms,exterior structure,public adjuster,FS,other
5660,livable still in dwelling / building,no,3 rooms,"exterior contents (grill, patio furniture, etc.)",no,CCC,other
5661,livable still in dwelling / building,no,3 rooms,"exterior contents (grill, patio furniture, etc.)",contractor,FS,other
5662,livable still in dwelling / building,no,3 rooms,"exterior contents (grill, patio furniture, etc.)",attorney,FS,other
5663,livable still in dwelling / building,no,3 rooms,"exterior contents (grill, patio furniture, etc.)",public adjuster,FS,other
5664,livable still in dwelling / building,no,4 rooms,no,no,CCC,other
5665,livable still in dwelling / building,no,4 rooms,no,contractor,FS,other
5666,livable still in dwelling / building,no,4 rooms,no,attorney,FS,other
5667,livable still in dwelling / building,no,4 rooms,no,public adjuster,FS,other
5668,livable still in dwelling / building,no,4 rooms,floors,no,CCC,other
5669,livable still in dwelling / building,no,4 rooms,floors,contractor,FS,other
5670,livable still in dwelling / building,no,4 rooms,floors,attorney,FS,other
5671,livable still in dwelling / building,no,4 rooms,floors,public adjuster,FS,other
5672,livable still in dwelling / building,no,4 rooms,walls,no,CCC,other
5673,livable still in dwelling / building,no,4 rooms,walls,contractor,FS,other
5674,livable still in dwelling / building,no,4 rooms,walls,attorney,FS,other
5675,livable still in dwelling / building,no,4 rooms,walls,public adjuster,FS,other
5676,livable still in dwelling / building,no,4 rooms,ceiling,no,CCC,other
5677,livable still in dwelling / building,no,4 rooms,ceiling,contractor,FS,other
5678,livable still in dwelling / building,no,4 rooms,ceiling,attorney,FS,other
5679,livable still in dwelling / building,no,4 rooms,ceiling,public adjuster,FS,other
5680,livable still in dwelling / building,no,4 rooms,cabinets,no,CCC,other
5681,livable still in dwelling / building,no,4 rooms,cabinets,contractor,FS,other
5682,livable still in dwelling / building,no,4 rooms,cabinets,attorney,FS,other
5683,livable still in dwelling / building,no,4 rooms,cabinets,public adjuster,FS,other
5684,livable still in dwelling / building,no,4 rooms,contents (personal belongings),no,CCC,other
5685,livable still in dwelling / building,no,4 rooms,contents (personal belongings),contractor,FS,other
5686,livable still in dwelling / building,no,4 rooms,contents (personal belongings),attorney,FS,other
5687,livable still in dwelling / building,no,4 rooms,contents (personal belongings),public adjuster,FS,other
5688,livable still in dwelling / building,no,4 rooms,roof,no,CCC,other
5689,livable still in dwelling / building,no,4 rooms,roof,contractor,FS,other
5690,livable still in dwelling / building,no,4 rooms,roof,attorney,FS,other
5691,livable still in dwelling / building,no,4 rooms,roof,public adjuster,FS,other
